"id-mapa";"anio";"mes";"dia";"fecha";"franja";"tipo";"subtipo";"uso_arma";"uso_moto";"barrio";"comuna";"latitud";"longitud";"cantidad"
111413;2021;"FEBRERO";"SABADO";"2021-02-06";12;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.546017;-58.475889;1
111414;2021;"FEBRERO";"LUNES";"2021-02-01";21;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.544014;-58.485669;1
111415;2021;"FEBRERO";"LUNES";"2021-02-08";21;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.548517;-58.496172;1
111416;2021;"FEBRERO";"MARTES";"2021-02-09";11;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.545257;-58.481785;1
111417;2021;"FEBRERO";"LUNES";"2021-02-08";18;"Robo";"Robo total";"SI";"NO";"SAAVEDRA";12;-34.553796;-58.495917;1
111418;2021;"FEBRERO";"LUNES";"2021-02-08";9;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.555324;-58.486687;1
111419;2021;"FEBRERO";"MARTES";"2021-02-09";14;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.555285;-58.488594;1
111420;2021;"ENERO";"SABADO";"2021-01-30";6;"Robo";"Robo total";"NO";"NO";"COGHLAN";12;-34.561859;-58.477418;1
111421;2021;"FEBRERO";"MARTES";"2021-02-09";5;"Hurto";"Hurto total";"NO";"NO";"VILLA URQUIZA";12;-34.571716;-58.482598;1
111422;2021;"FEBRERO";"LUNES";"2021-02-08";17;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.544135;-58.473147;1
111423;2021;"FEBRERO";"MARTES";"2021-02-02";21;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.545747;-58.486934;1
111424;2021;"FEBRERO";"MARTES";"2021-02-09";23;"Robo";"Robo automotor";"SI";"NO";"VILLA URQUIZA";12;-34.567259;-58.493702;1
111425;2021;"FEBRERO";"LUNES";"2021-02-08";9;"Robo";"Robo total";"NO";"NO";"BELGRANO";13;-34.561617;-58.465406;1
111426;2021;"FEBRERO";"MARTES";"2021-02-09";10;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.572136;-58.50552;1
111427;2021;"FEBRERO";"JUEVES";"2021-02-11";16;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.552652;-58.487059;1
111428;2021;"FEBRERO";"JUEVES";"2021-02-11";7;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.558187;-58.486993;1
111429;2021;"FEBRERO";"VIERNES";"2021-02-12";9;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.555095;-58.489777;1
111430;2021;"FEBRERO";"JUEVES";"2021-02-11";20;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.554415;-58.487813;1
111431;2021;"FEBRERO";"VIERNES";"2021-02-12";9;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.552128;-58.497037;1
111432;2021;"FEBRERO";"SABADO";"2021-02-13";9;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.549861;-58.475169;1
111433;2021;"FEBRERO";"SABADO";"2021-02-13";NULL;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.556129;-58.484214;1
111434;2021;"FEBRERO";"MARTES";"2021-02-09";7;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.562571;-58.495016;1
111435;2021;"FEBRERO";"DOMINGO";"2021-02-14";2;"Robo";"Robo automotor";"SI";"NO";"VILLA URQUIZA";12;-34.565019;-58.486375;1
111436;2021;"FEBRERO";"DOMINGO";"2021-02-14";18;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.554279;-58.491687;1
111437;2021;"FEBRERO";"DOMINGO";"2021-02-14";20;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.553997;-58.488103;1
111438;2021;"FEBRERO";"LUNES";"2021-02-15";11;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.547551;-58.4855;1
111439;2021;"FEBRERO";"LUNES";"2021-02-15";12;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.546604;-58.485042;1
111440;2021;"FEBRERO";"DOMINGO";"2021-02-14";20;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.551331;-58.477165;1
111441;2021;"FEBRERO";"MARTES";"2021-02-16";1;"Robo";"Robo total";"SI";"NO";"SAAVEDRA";12;-34.549082;-58.479252;1
111442;2021;"FEBRERO";"VIERNES";"2021-02-05";12;"Robo";"Robo total";"NO";"NO";"ALMAGRO";5;-34.61385;-58.41302;1
111443;2021;"FEBRERO";"SABADO";"2021-02-13";12;"Robo";"Robo total";"NO";"NO";"VILLA URQUIZA";12;-34.569398;-58.498635;1
111444;2021;"FEBRERO";"MARTES";"2021-02-16";17;"Robo";"Robo total";"NO";"NO";"VILLA URQUIZA";12;-34.570001;-58.488546;1
111445;2021;"FEBRERO";"MIERCOLES";"2021-02-17";14;"Robo";"Robo automotor";"SI";"NO";"SAAVEDRA";12;-34.556898;-58.488633;1
111446;2021;"FEBRERO";"MIERCOLES";"2021-02-17";12;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.550648;-58.494149;1
111447;2021;"FEBRERO";"MIERCOLES";"2021-02-17";13;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.549119;-58.478911;1
111448;2021;"FEBRERO";"JUEVES";"2021-02-18";9;"Robo";"Robo total";"SI";"NO";"SAAVEDRA";12;-34.550363;-58.483441;1
111449;2021;"FEBRERO";"JUEVES";"2021-02-18";11;"Hurto";"Hurto total";"NO";"NO";"VILLA URQUIZA";12;-34.56486;-58.480841;1
111450;2021;"FEBRERO";"JUEVES";"2021-02-18";18;"Robo";"Robo total";"NO";"SI";"COGHLAN";12;-34.559403;-58.470102;1
111451;2021;"FEBRERO";"JUEVES";"2021-02-18";13;"Hurto";"Hurto total";"NO";"NO";"SAN CRISTOBAL";3;-34.624388;-58.407084;1
111452;2021;"FEBRERO";"JUEVES";"2021-02-18";22;"Robo";"Robo total";"SI";"NO";"SAAVEDRA";12;-34.54716;-58.479394;1
111453;2021;"FEBRERO";"MIERCOLES";"2021-02-17";13;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.56069;-58.492415;1
111454;2021;"FEBRERO";"DOMINGO";"2021-02-07";13;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.549447;-58.477712;1
111455;2021;"FEBRERO";"VIERNES";"2021-02-19";20;"Robo";"Robo automotor";"SI";"NO";"SAAVEDRA";12;-34.550375;-58.493637;1
111456;2021;"FEBRERO";"VIERNES";"2021-02-19";20;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.5467;-58.482392;1
111457;2021;"FEBRERO";"SABADO";"2021-02-20";7;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.557499;-58.49348;1
111458;2021;"FEBRERO";"SABADO";"2021-02-20";10;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.551088;-58.490915;1
111459;2021;"FEBRERO";"SABADO";"2021-02-20";15;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.544786;-58.485082;1
111460;2021;"FEBRERO";"VIERNES";"2021-02-19";20;"Hurto";"Hurto automotor";"NO";"NO";"COGHLAN";12;-34.555861;-58.477636;1
111461;2021;"FEBRERO";"SABADO";"2021-02-20";19;"Robo";"Robo total";"NO";"SI";"SAAVEDRA";12;-34.553444;-58.481111;1
111462;2021;"FEBRERO";"DOMINGO";"2021-02-21";7;"Hurto";"Hurto total";"NO";"NO";"VILLA URQUIZA";12;-34.568827;-58.491034;1
111463;2021;"FEBRERO";"LUNES";"2021-02-22";8;"Hurto";"Hurto total";"NO";"NO";"NUÑEZ";13;-34.550516;-58.470882;1
111464;2021;"FEBRERO";"VIERNES";"2021-02-19";10;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.549372;-58.476544;1
111465;2021;"FEBRERO";"VIERNES";"2021-02-19";13;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.554573;-58.493806;1
111466;2021;"FEBRERO";"DOMINGO";"2021-02-21";12;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.560967;-58.488298;1
111467;2021;"FEBRERO";"MIERCOLES";"2021-02-17";21;"Robo";"Robo automotor";"SI";"NO";"SAAVEDRA";12;-34.544562;-58.475496;1
111468;2021;"FEBRERO";"LUNES";"2021-02-22";7;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.545492;-58.478523;1
111469;2021;"FEBRERO";"MARTES";"2021-02-23";9;"Hurto";"Hurto total";"NO";"NO";"VILLA URQUIZA";12;-34.564288;-58.486994;1
111470;2021;"FEBRERO";"MARTES";"2021-02-23";NULL;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.56069;-58.492415;1
111471;2021;"FEBRERO";"MARTES";"2021-02-02";16;"Robo";"Robo total";"NO";"NO";"VILLA ORTUZAR";15;-34.586522;-58.470907;1
111472;2021;"FEBRERO";"MARTES";"2021-02-23";19;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.54909;-58.4688;1
111473;2021;"FEBRERO";"MIERCOLES";"2021-02-24";9;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.550296;-58.483717;1
111474;2021;"FEBRERO";"MIERCOLES";"2021-02-24";12;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.542885;-58.480915;1
111475;2021;"FEBRERO";"MARTES";"2021-02-23";19;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.555125;-58.495657;1
111476;2021;"FEBRERO";"LUNES";"2021-02-22";14;"Robo";"Robo total";"NO";"NO";"VILLA URQUIZA";12;-34.566469;-58.486462;1
111477;2021;"FEBRERO";"VIERNES";"2021-02-12";14;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.551926;-58.496739;1
111478;2021;"FEBRERO";"JUEVES";"2021-02-25";12;"Robo";"Robo total";"NO";"SI";"VILLA URQUIZA";12;-34.567861;-58.503492;1
111479;2021;"FEBRERO";"JUEVES";"2021-02-25";15;"Robo";"Robo total";"NO";"NO";"COGHLAN";12;-34.560674;-58.47556;1
111480;2021;"FEBRERO";"JUEVES";"2021-02-25";12;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.554783;-58.485215;1
111481;2021;"FEBRERO";"JUEVES";"2021-02-25";7;"Robo";"Robo total";"NO";"NO";"VILLA URQUIZA";12;-34.565661;-58.490876;1
111482;2021;"FEBRERO";"VIERNES";"2021-02-19";9;"Hurto";"Hurto total";"NO";"NO";"VILLA URQUIZA";12;-34.562917;-58.488317;1
111483;2021;"FEBRERO";"MARTES";"2021-02-23";7;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.546422;-58.474368;1
111484;2021;"FEBRERO";"SABADO";"2021-02-27";10;"Hurto";"Hurto automotor";"NO";"NO";"SAAVEDRA";12;-34.546742;-58.482592;1
111485;2021;"FEBRERO";"SABADO";"2021-02-27";9;"Hurto";"Hurto automotor";"NO";"NO";"SAAVEDRA";12;-34.549145;-58.484295;1
111486;2021;"FEBRERO";"MARTES";"2021-02-23";23;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.557815;-58.484638;1
111487;2021;"FEBRERO";"SABADO";"2021-02-27";15;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.555127;-58.496588;1
111488;2021;"FEBRERO";"VIERNES";"2021-02-26";17;"Robo";"Robo total";"NO";"NO";"RECOLETA";2;-34.598092;-58.410299;1
111489;2021;"FEBRERO";"DOMINGO";"2021-02-28";19;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.564086;-58.505145;1
111490;2021;"MARZO";"LUNES";"2021-03-01";16;"Robo";"Robo total";"NO";"SI";"SAAVEDRA";12;-34.545868;-58.47846;1
111491;2021;"MARZO";"LUNES";"2021-03-01";17;"Robo";"Robo total";"NO";"NO";"VILLA URQUIZA";12;-34.566954;-58.487405;1
111492;2021;"MARZO";"LUNES";"2021-03-01";23;"Robo";"Robo total";"SI";"NO";"SAAVEDRA";12;-34.557502;-58.503252;1
111493;2021;"MARZO";"LUNES";"2021-03-01";21;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.553728;-58.479604;1
111494;2021;"MARZO";"LUNES";"2021-03-01";14;"Robo";"Robo total";"NO";"SI";"VILLA URQUIZA";12;-34.565666;-58.482391;1
111495;2021;"FEBRERO";"DOMINGO";"2021-02-28";15;"Robo";"Robo total";"NO";"NO";"VILLA URQUIZA";12;-34.561146;-58.483241;1
111496;2021;"MARZO";"LUNES";"2021-03-01";22;"Robo";"Robo total";"SI";"SI";"VILLA URQUIZA";12;-34.573193;-58.502269;1
111497;2021;"MARZO";"MARTES";"2021-03-02";15;"Robo";"Robo total";"NO";"SI";"VILLA URQUIZA";12;-34.567772;-58.501494;1
111498;2021;"FEBRERO";"DOMINGO";"2021-02-28";22;"Robo";"Robo total";"NO";"SI";"SAAVEDRA";12;-34.554585;-58.485359;1
111499;2021;"MARZO";"MARTES";"2021-03-02";21;"Hurto";"Hurto automotor";"NO";"NO";"SAAVEDRA";12;-34.547987;-58.473043;1
111500;2021;"MARZO";"MIERCOLES";"2021-03-03";8;"Robo";"Robo total";"NO";"NO";"COGHLAN";12;-34.555974;-58.475225;1
111501;2021;"MARZO";"MIERCOLES";"2021-03-03";14;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.552156;-58.49842;1
111502;2021;"ENERO";"SABADO";"2021-01-30";16;"Robo";"Robo total";"NO";"SI";"NUÑEZ";13;-34.54791;-58.466123;1
111503;2021;"FEBRERO";"DOMINGO";"2021-02-07";13;"Hurto";"Hurto total";"NO";"NO";"COGHLAN";12;-34.558269;-58.481938;1
111504;2021;"MARZO";"MARTES";"2021-03-02";10;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.556001;-58.493488;1
111505;2021;"FEBRERO";"JUEVES";"2021-02-18";7;"Hurto";"Hurto total";"NO";"NO";"VILLA ORTUZAR";15;-34.586048;-58.47091;1
111506;2021;"MARZO";"VIERNES";"2021-03-05";9;"Hurto";"Hurto total";"NO";"NO";"VILLA URQUIZA";12;-34.569258;-58.500047;1
111507;2021;"MARZO";"VIERNES";"2021-03-05";9;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.550559;-58.47553;1
111508;2021;"FEBRERO";"JUEVES";"2021-02-25";20;"Robo";"Robo total";"SI";"NO";"SAN CRISTOBAL";3;-34.621825;-58.405999;1
111509;2021;"MARZO";"SABADO";"2021-03-06";12;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.557787;-58.488124;1
111510;2021;"MARZO";"JUEVES";"2021-03-04";9;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.540239;-58.475639;1
111511;2021;"MARZO";"JUEVES";"2021-03-04";16;"Robo";"Robo total";"NO";"SI";"VILLA URQUIZA";12;-34.57011;-58.496405;1
111512;2021;"MARZO";"VIERNES";"2021-03-05";17;"Hurto";"Hurto total";"NO";"NO";"BALVANERA";3;-34.604674;-58.400842;1
111513;2021;"MARZO";"SABADO";"2021-03-06";2;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.549589;-58.49118;1
111514;2021;"MARZO";"DOMINGO";"2021-03-07";7;"Hurto";"Hurto total";"NO";"NO";"COGHLAN";12;-34.558831;-58.479604;1
111515;2021;"MARZO";"SABADO";"2021-03-06";18;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.549425;-58.494043;1
111516;2021;"MARZO";"VIERNES";"2021-03-05";23;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.54933;-58.485532;1
111517;2021;"MARZO";"DOMINGO";"2021-03-07";21;"Hurto";"Hurto automotor";"NO";"NO";"SAAVEDRA";12;-34.553459;-58.486237;1
111518;2021;"MARZO";"LUNES";"2021-03-08";4;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.553108;-58.498538;1
111519;2021;"MARZO";"SABADO";"2021-03-06";20;"Robo";"Robo total";"NO";"SI";"VILLA URQUIZA";12;-34.563198;-58.488105;1
111520;2021;"MARZO";"MARTES";"2021-03-09";10;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.552368;-58.485345;1
111521;2021;"MARZO";"MARTES";"2021-03-09";7;"Robo";"Robo total";"NO";"SI";"COLEGIALES";13;-34.572458;-58.457668;1
111522;2021;"MARZO";"MARTES";"2021-03-09";9;"Hurto";"Hurto total";"NO";"NO";"VILLA URQUIZA";12;-34.563058;-58.489816;1
111523;2021;"MARZO";"JUEVES";"2021-03-04";10;"Hurto";"Hurto automotor";"NO";"NO";"SAAVEDRA";12;-34.55469;-58.481457;1
111524;2021;"MARZO";"MARTES";"2021-03-09";12;"Hurto";"Hurto total";"NO";"NO";"NUÑEZ";13;-34.546284;-58.452126;1
111525;2021;"MARZO";"SABADO";"2021-03-06";2;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.552224;-58.486962;1
111526;2021;"MARZO";"MIERCOLES";"2021-03-10";15;"Hurto";"Hurto total";"NO";"NO";"VILLA URQUIZA";12;-34.56813;-58.493237;1
111527;2021;"MARZO";"LUNES";"2021-03-08";8;"Hurto";"Hurto total";"NO";"NO";"VILLA URQUIZA";12;-34.564576;-58.492782;1
111528;2021;"MARZO";"JUEVES";"2021-03-11";9;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.551586;-58.489164;1
111529;2021;"MARZO";"MIERCOLES";"2021-03-10";17;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.54709;-58.483335;1
111530;2021;"MARZO";"JUEVES";"2021-03-11";8;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.554053;-58.477278;1
111531;2021;"MARZO";"MIERCOLES";"2021-03-10";19;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.541982;-58.476699;1
111532;2021;"MARZO";"JUEVES";"2021-03-11";15;"Robo";"Robo automotor";"NO";"NO";"SAAVEDRA";12;-34.547065;-58.48201;1
111533;2021;"MARZO";"JUEVES";"2021-03-11";10;"Hurto";"Hurto total";"NO";"NO";"VILLA URQUIZA";12;-34.565934;-58.499744;1
111534;2021;"MARZO";"JUEVES";"2021-03-11";22;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.560041;-58.492733;1
111535;2021;"MARZO";"VIERNES";"2021-03-12";1;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.551284;-58.474859;1
111536;2021;"MARZO";"VIERNES";"2021-03-12";5;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.555218;-58.493605;1
111537;2021;"ENERO";"LUNES";"2021-01-18";19;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.544541;-58.479976;1
111538;2021;"MARZO";"VIERNES";"2021-03-12";14;"Robo";"Robo total";"SI";"SI";"NUÑEZ";13;-34.548379;-58.467063;1
111539;2021;"MARZO";"VIERNES";"2021-03-12";16;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.555951;-58.480994;1
111540;2021;"MARZO";"SABADO";"2021-03-06";16;"Robo";"Robo total";"NO";"NO";"VILLA URQUIZA";12;-34.565862;-58.482765;1
111541;2021;"MARZO";"DOMINGO";"2021-03-14";20;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.552035;-58.494623;1
111542;2021;"MARZO";"DOMINGO";"2021-03-14";7;"Robo";"Robo total";"NO";"NO";"VILLA URQUIZA";12;-34.562647;-58.487184;1
111543;2021;"MARZO";"LUNES";"2021-03-15";17;"Robo";"Robo total";"NO";"NO";"VILLA URQUIZA";12;-34.565476;-58.484544;1
111544;2021;"MARZO";"LUNES";"2021-03-15";18;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.541894;-58.47791;1
111545;2021;"MARZO";"MARTES";"2021-03-16";10;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.555827;-58.480591;1
111546;2021;"MARZO";"VIERNES";"2021-03-12";11;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.557407;-58.494681;1
111547;2021;"MARZO";"MIERCOLES";"2021-03-17";7;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.551922;-58.484491;1
111548;2021;"MARZO";"MIERCOLES";"2021-03-17";11;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.554571;-58.48861;1
111549;2021;"MARZO";"MIERCOLES";"2021-03-17";17;"Hurto";"Hurto total";"NO";"NO";"BELGRANO";13;-34.568369;-58.464619;1
111550;2021;"MARZO";"JUEVES";"2021-03-18";12;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.549203;-58.468717;1
111551;2021;"MARZO";"JUEVES";"2021-03-18";8;"Hurto";"Hurto automotor";"NO";"NO";"VILLA ORTUZAR";15;-34.582329;-58.468428;1
111552;2021;"MARZO";"JUEVES";"2021-03-18";15;"Robo";"Robo total";"NO";"NO";"VILLA URQUIZA";12;-34.565246;-58.487508;1
111553;2021;"MARZO";"JUEVES";"2021-03-18";14;"Robo";"Robo total";"NO";"NO";"VILLA URQUIZA";12;-34.559485;-58.48435;1
111554;2021;"MARZO";"VIERNES";"2021-03-19";10;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.559481;-58.488119;1
111555;2021;"MARZO";"VIERNES";"2021-03-19";12;"Hurto";"Hurto total";"NO";"NO";"VILLA URQUIZA";12;-34.568535;-58.487888;1
111556;2021;"MARZO";"SABADO";"2021-03-20";7;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.54322;-58.476097;1
111557;2021;"MARZO";"SABADO";"2021-03-20";9;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.562202;-58.49071;1
111558;2021;"MARZO";"VIERNES";"2021-03-19";23;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.551759;-58.496421;1
111559;2021;"MARZO";"DOMINGO";"2021-03-21";10;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.548831;-58.491712;1
111560;2021;"MARZO";"DOMINGO";"2021-03-21";11;"Hurto";"Hurto total";"NO";"NO";"COGHLAN";12;-34.559288;-58.47318;1
111561;2021;"MARZO";"DOMINGO";"2021-03-21";15;"Hurto";"Hurto total";"NO";"NO";"VILLA URQUIZA";12;-34.568054;-58.489446;1
111562;2021;"MARZO";"DOMINGO";"2021-03-21";22;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.548126;-58.471334;1
111563;2021;"MARZO";"LUNES";"2021-03-22";7;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.555426;-58.483413;1
111564;2021;"MARZO";"SABADO";"2021-03-20";0;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.543268;-58.473343;1
111565;2021;"MARZO";"LUNES";"2021-03-22";7;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.544213;-58.478983;1
111566;2021;"MARZO";"LUNES";"2021-03-15";17;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.55543;-58.479977;1
111567;2021;"MARZO";"LUNES";"2021-03-22";6;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.552666;-58.498057;1
111568;2021;"MARZO";"LUNES";"2021-03-22";13;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.55503;-58.489966;1
111569;2021;"MARZO";"LUNES";"2021-03-22";15;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.544014;-58.485669;1
111570;2021;"MARZO";"LUNES";"2021-03-22";23;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.560905;-58.493354;1
111571;2021;"MARZO";"LUNES";"2021-03-22";1;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.550989;-58.48958;1
111572;2021;"MARZO";"LUNES";"2021-03-22";19;"Robo";"Robo total";"NO";"NO";"COGHLAN";12;-34.559248;-58.483217;1
111573;2021;"MARZO";"MARTES";"2021-03-23";1;"Hurto";"Hurto total";"NO";"NO";"VILLA URQUIZA";12;-34.567074;-58.490826;1
111574;2021;"MARZO";"VIERNES";"2021-03-19";NULL;"Robo";"Robo total";"NO";"NO";"VILLA URQUIZA";12;-34.565476;-58.484544;1
111575;2021;"MARZO";"MIERCOLES";"2021-03-24";18;"Hurto";"Hurto total";"NO";"NO";"NUÑEZ";13;-34.552098;-58.473741;1
111576;2021;"MARZO";"MIERCOLES";"2021-03-24";17;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.551303;-58.489362;1
111577;2021;"ENERO";"VIERNES";"2021-01-29";12;"Robo";"Robo total";"NO";"NO";"RECOLETA";2;-34.596095;-58.393418;1
111578;2021;"MARZO";"JUEVES";"2021-03-25";8;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.556668;-58.491397;1
111579;2021;"MARZO";"LUNES";"2021-03-22";NULL;"Robo";"Robo total";"NO";"NO";"COGHLAN";12;-34.555957;-58.47791;1
111580;2021;"MARZO";"JUEVES";"2021-03-25";16;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.552445;-58.480633;1
111581;2021;"MARZO";"LUNES";"2021-03-22";22;"Hurto";"Hurto total";"NO";"NO";"VILLA URQUIZA";12;-34.562396;-58.494217;1
111582;2021;"MARZO";"JUEVES";"2021-03-25";12;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.549152;-58.486424;1
111583;2021;"MARZO";"JUEVES";"2021-03-25";17;"Robo";"Robo total";"NO";"NO";"VILLA URQUIZA";12;-34.569794;-58.486095;1
111584;2021;"MARZO";"VIERNES";"2021-03-26";6;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.555042;-58.488279;1
111585;2021;"MARZO";"VIERNES";"2021-03-26";7;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.548348;-58.480725;1
111586;2021;"MARZO";"DOMINGO";"2021-03-14";2;"Robo";"Robo total";"SI";"NO";"SAAVEDRA";12;-34.547497;-58.471689;1
111587;2021;"MARZO";"VIERNES";"2021-03-26";14;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.547295;-58.485764;1
111588;2021;"MARZO";"VIERNES";"2021-03-26";12;"Hurto";"Hurto total";"NO";"NO";"SAAVEDRA";12;-34.556552;-58.483954;1
111589;2021;"MARZO";"VIERNES";"2021-03-26";23;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.555057;-58.484599;1
111590;2021;"MARZO";"VIERNES";"2021-03-26";7;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.546947;-58.475484;1
111591;2021;"MARZO";"JUEVES";"2021-03-25";13;"Hurto";"Hurto total";"NO";"NO";"BALVANERA";3;-34.60971;-58.407549;1
111592;2021;"MARZO";"VIERNES";"2021-03-26";23;"Robo";"Robo total";"SI";"SI";"VILLA URQUIZA";12;-34.563537;-58.496592;1
111593;2021;"MARZO";"SABADO";"2021-03-27";9;"Robo";"Robo total";"NO";"NO";"SAAVEDRA";12;-34.53937;-58.475488;1
111594;2021;"MARZO";"SABADO";"2021-03-27";11;"Hurto";"Hurto total";"NO";"NO";"VILLA URQUIZA";12;-34.570111;-58.491702;1
