"id-mapa";"anio";"mes";"dia";"fecha";"franja";"tipo";"subtipo";"uso_arma";"uso_moto";"barrio";"comuna";"latitud";"longitud";"cantidad"
78510;2022;"JUNIO";"DOMINGO";"2022-06-26";6;"Robo";"Robo total";"NO";"NO";"RETIRO";1;-34.589085;-58.37134;1
78511;2022;"JUNIO";"DOMINGO";"2022-06-12";10;"Robo";"Robo total";"NO";"NO";"RETIRO";1;-34.581731;-58.381263;1
78512;2022;"JULIO";"SABADO";"2022-07-02";6;"Robo";"Robo total";"NO";"NO";"RETIRO";1;-34.581731;-58.381263;1
78513;2022;"JULIO";"SABADO";"2022-07-02";13;"Hurto";"Hurto total";"NO";"NO";"RECOLETA";2;-34.599636;-58.392938;1
78514;2022;"JULIO";"SABADO";"2022-07-02";13;"Hurto";"Hurto total";"NO";"NO";"RETIRO";1;-34.581731;-58.381263;1
78515;2022;"JULIO";"SABADO";"2022-07-02";12;"Robo";"Robo total";"NO";"NO";"RECOLETA";2;-34.578196;-58.385944;1
78516;2022;"JULIO";"SABADO";"2022-07-02";8;"Robo";"Robo total";"NO";"NO";"RETIRO";1;-34.596308;-58.378106;1
78517;2022;"AGOSTO";"SABADO";"2022-08-06";12;"Robo";"Robo total";"NO";"NO";"RETIRO";1;-34.594635;-58.386421;1
78518;2022;"JULIO";"DOMINGO";"2022-07-03";8;"Hurto";"Hurto automotor";"NO";"NO";"PALERMO";14;-34.56179952;-58.43493609;1
78519;2022;"AGOSTO";"SABADO";"2022-08-20";8;"Hurto";"Hurto total";"NO";"NO";"SAN CRISTOBAL";3;-34.624769;-58.410372;1
78520;2022;"JULIO";"SABADO";"2022-07-16";6;"Robo";"Robo total";"NO";"NO";"RETIRO";1;-34.584239;-58.375562;1
78521;2022;"JULIO";"SABADO";"2022-07-16";8;"Robo";"Robo total";"NO";"NO";"RETIRO";1;-34.592734;-58.375313;1
78522;2022;"JULIO";"DOMINGO";"2022-07-17";9;"Robo";"Robo total";"NO";"SI";"MONSERRAT";1;-34.61069;-58.387551;1
78523;2022;"JULIO";"SABADO";"2022-07-23";8;"Hurto";"Hurto total";"NO";"NO";"RETIRO";1;-34.595558;-58.377332;1
78524;2022;"JULIO";"DOMINGO";"2022-07-24";13;"Robo";"Robo total";"NO";"NO";"RETIRO";1;-34.58998334;-58.37312148;1
78525;2022;"JULIO";"DOMINGO";"2022-07-24";7;"Robo";"Robo total";"SI";"NO";"RETIRO";1;-34.58588083;-58.37258204;1
78526;2022;"JULIO";"SABADO";"2022-07-23";12;"Hurto";"Hurto total";"NO";"NO";"VILLA LUGANO";8;-34.67028755;-58.49593597;1
78527;2022;"JULIO";"DOMINGO";"2022-07-24";13;"Robo";"Robo total";"NO";"NO";"RETIRO";1;-34.588048;-58.371986;1
78528;2022;"JULIO";"SABADO";"2022-07-23";11;"Hurto";"Hurto total";"NO";"NO";"RETIRO";1;-34.594639;-58.375613;1
78529;2022;"AGOSTO";"DOMINGO";"2022-08-07";12;"Robo";"Robo total";"NO";"NO";"RETIRO";1;-34.594399;-58.383509;1
78530;2022;"AGOSTO";"SABADO";"2022-08-06";8;"Robo";"Robo total";"NO";"NO";"RETIRO";1;-34.59010086;-58.37321309;1
78531;2022;"ENERO";"VIERNES";"2022-01-07";20;"Robo";"Robo total";"NO";"NO";"BALVANERA";3;-34.609222;-58.411784;1
78532;2022;"JULIO";"SABADO";"2022-07-16";8;"Robo";"Robo total";"NO";"NO";"SAN NICOLAS";1;-34.602018;-58.387963;1
78533;2022;"AGOSTO";"SABADO";"2022-08-13";7;"Robo";"Robo total";"SI";"SI";"RETIRO";1;-34.584277;-58.375532;1
78534;2022;"AGOSTO";"SABADO";"2022-08-13";6;"Robo";"Robo total";"SI";"NO";"RETIRO";1;-34.59071988;-58.37365922;1
78535;2022;"AGOSTO";"SABADO";"2022-08-20";7;"Robo";"Robo total";"NO";"NO";"RETIRO";1;-34.598443;-58.372952;1
78536;2022;"AGOSTO";"DOMINGO";"2022-08-21";7;"Robo";"Robo total";"SI";"NO";"RETIRO";1;-34.584277;-58.375532;1
78537;2022;"AGOSTO";"DOMINGO";"2022-08-21";13;"Robo";"Robo total";"NO";"NO";"RETIRO";1;-34.58275153;-58.37561423;1
78538;2022;"AGOSTO";"SABADO";"2022-08-20";8;"Robo";"Robo total";"NO";"NO";"RETIRO";1;-34.58355513;-58.37680335;1
78539;2022;"AGOSTO";"SABADO";"2022-08-27";6;"Hurto";"Hurto total";"NO";"NO";"RETIRO";1;-34.58820218;-58.37178806;1
78540;2022;"AGOSTO";"DOMINGO";"2022-08-28";6;"Hurto";"Hurto total";"NO";"NO";"RETIRO";1;-34.596835;-58.383896;1
78541;2022;"AGOSTO";"SABADO";"2022-08-27";12;"Hurto";"Hurto total";"NO";"NO";"SAN NICOLAS";1;-34.603729;-58.383459;1
78542;2022;"SEPTIEMBRE";"SABADO";"2022-09-10";11;"Hurto";"Hurto total";"NO";"NO";"RECOLETA";2;-34.58586;-58.391368;1
78543;2022;"SEPTIEMBRE";"SABADO";"2022-09-10";10;"Robo";"Robo total";"SI";"SI";"SAN NICOLAS";1;-34.602909;-58.387958;1
78544;2022;"SEPTIEMBRE";"SABADO";"2022-09-17";8;"Hurto";"Hurto total";"NO";"NO";"RECOLETA";2;-34.57520335;-58.39015799;1
78545;2022;"SEPTIEMBRE";"SABADO";"2022-09-17";13;"Hurto";"Hurto total";"NO";"NO";"RETIRO";1;-34.595803;-58.386943;1
78546;2022;"SEPTIEMBRE";"SABADO";"2022-09-10";8;"Hurto";"Hurto total";"NO";"NO";"RETIRO";1;-34.596598;-58.38093;1
78547;2022;"SEPTIEMBRE";"DOMINGO";"2022-09-18";6;"Robo";"Robo total";"NO";"SI";"SAN NICOLAS";1;-34.605531;-58.390154;1
78548;2022;"SEPTIEMBRE";"DOMINGO";"2022-09-18";8;"Hurto";"Hurto total";"NO";"NO";"RETIRO";1;-34.599172;-58.386076;1
78549;2022;"SEPTIEMBRE";"DOMINGO";"2022-09-18";6;"Robo";"Robo total";"SI";"SI";"RETIRO";1;-34.578238;-58.385618;1
78550;2022;"SEPTIEMBRE";"DOMINGO";"2022-09-18";8;"Hurto";"Hurto total";"NO";"NO";"RETIRO";1;-34.581731;-58.381263;1
78551;2022;"SEPTIEMBRE";"DOMINGO";"2022-09-18";6;"Robo";"Robo total";"SI";"NO";"RETIRO";1;-34.582891;-58.383514;1
78552;2022;"SEPTIEMBRE";"SABADO";"2022-09-17";7;"Robo";"Robo total";"NO";"NO";"RETIRO";1;-34.597469;-58.374478;1
78553;2022;"SEPTIEMBRE";"SABADO";"2022-09-24";6;"Robo";"Robo total";"NO";"NO";"RETIRO";1;-34.598908;-58.378287;1
78554;2022;"SEPTIEMBRE";"SABADO";"2022-09-24";10;"Hurto";"Hurto total";"NO";"NO";"RETIRO";1;-34.590128;-58.37328;1
78555;2022;"SEPTIEMBRE";"DOMINGO";"2022-09-25";6;"Robo";"Robo total";"NO";"SI";"RETIRO";1;-34.592725;-58.375128;1
78556;2022;"SEPTIEMBRE";"DOMINGO";"2022-09-25";6;"Robo";"Robo total";"NO";"NO";"RETIRO";1;-34.59004602;-58.37317034;1
78557;2022;"OCTUBRE";"SABADO";"2022-10-01";12;"Robo";"Robo total";"SI";"NO";"RETIRO";1;-34.58027921;-58.3794432;1
78558;2022;"OCTUBRE";"SABADO";"2022-10-01";9;"Robo";"Robo total";"NO";"NO";"RETIRO";1;-34.584277;-58.375532;1
78559;2022;"OCTUBRE";"DOMINGO";"2022-10-02";13;"Robo";"Robo total";"NO";"NO";"RETIRO";1;-34.578238;-58.385618;1
78560;2022;"OCTUBRE";"SABADO";"2022-10-01";6;"Robo";"Robo total";"NO";"NO";"RETIRO";1;-34.58882;-58.372247;1
78561;2022;"OCTUBRE";"SABADO";"2022-10-08";12;"Robo";"Robo total";"NO";"NO";"SAN NICOLAS";1;-34.601798;-58.389536;1
78562;2022;"ENERO";"SABADO";"2022-01-29";9;"Robo";"Robo total";"NO";"NO";"BARRACAS";4;-34.646425;-58.395038;1
78563;2022;"OCTUBRE";"SABADO";"2022-10-22";7;"Hurto";"Hurto total";"NO";"NO";"SAN NICOLAS";1;-34.604239;-58.386567;1
78564;2022;"OCTUBRE";"SABADO";"2022-10-22";8;"Robo";"Robo total";"SI";"NO";"RETIRO";1;-34.596688;-58.381425;1
78565;2022;"OCTUBRE";"DOMINGO";"2022-10-23";10;"Hurto";"Hurto total";"NO";"NO";"RETIRO";1;-34.584239;-58.375562;1
78566;2022;"OCTUBRE";"SABADO";"2022-10-29";13;"Robo";"Robo total";"NO";"NO";"RETIRO";1;-34.597948;-58.382601;1
78567;2022;"OCTUBRE";"SABADO";"2022-10-29";11;"Robo";"Robo total";"SI";"NO";"RETIRO";1;-34.583158;-58.383442;1
78568;2022;"OCTUBRE";"SABADO";"2022-10-29";12;"Robo";"Robo total";"NO";"SI";"RETIRO";1;-34.597658;-58.37837;1
78569;2022;"OCTUBRE";"DOMINGO";"2022-10-30";6;"Robo";"Robo total";"NO";"SI";"BALVANERA";3;-34.609233;-58.391962;1
78570;2022;"NOVIEMBRE";"SABADO";"2022-11-05";11;"Robo";"Robo total";"NO";"NO";"VILLA CRESPO";15;-34.596511;-58.426244;1
78571;2022;"NOVIEMBRE";"SABADO";"2022-11-05";6;"Hurto";"Hurto total";"NO";"NO";"MONSERRAT";1;-34.6088;-58.377789;1
78572;2022;"NOVIEMBRE";"DOMINGO";"2022-11-06";9;"Robo";"Robo total";"NO";"SI";"RETIRO";1;-34.59627807;-58.37540705;1
78573;2022;"NOVIEMBRE";"DOMINGO";"2022-11-13";8;"Robo";"Robo total";"NO";"SI";"BALVANERA";3;-34.605645;-58.392201;1
78574;2022;"NOVIEMBRE";"SABADO";"2022-11-12";7;"Robo";"Robo total";"NO";"NO";"MONSERRAT";1;-34.612872;-58.377583;1
78575;2022;"NOVIEMBRE";"SABADO";"2022-11-26";10;"Hurto";"Hurto total";"NO";"NO";"RETIRO";1;-34.586569;-58.374024;1
78576;2022;"NOVIEMBRE";"DOMINGO";"2022-11-27";11;"Robo";"Robo total";"NO";"SI";"SAN NICOLAS";1;-34.608919;-58.387663;1
78577;2022;"DICIEMBRE";"SABADO";"2022-12-03";6;"Robo";"Robo total";"NO";"NO";"SAN NICOLAS";1;-34.604238;-58.369377;1
78578;2022;"DICIEMBRE";"SABADO";"2022-12-03";10;"Robo";"Robo total";"NO";"NO";"RETIRO";1;-34.584282;-58.373137;1
78579;2022;"DICIEMBRE";"SABADO";"2022-12-03";12;"Robo";"Robo total";"SI";"NO";"RECOLETA";2;-34.57594691;-58.38896782;1
78580;2022;"DICIEMBRE";"DOMINGO";"2022-12-04";9;"Hurto";"Hurto total";"NO";"NO";"SAN NICOLAS";1;-34.603375;-58.390895;1
78581;2022;"DICIEMBRE";"DOMINGO";"2022-12-11";7;"Robo";"Robo total";"NO";"SI";"FLORES";7;-34.62885534;-58.46271768;1
78582;2022;"ENERO";"SABADO";"2022-01-15";9;"Hurto";"Hurto total";"NO";"NO";"MONSERRAT";1;-34.616291;-58.377433;1
78583;2022;"DICIEMBRE";"SABADO";"2022-12-10";7;"Robo";"Robo total";"NO";"NO";"RETIRO";1;-34.58402844;-58.37325268;1
78584;2022;"DICIEMBRE";"SABADO";"2022-12-24";9;"Robo";"Robo total";"SI";"NO";"MONSERRAT";1;-34.608437;-58.372215;1
78585;2022;"DICIEMBRE";"SABADO";"2022-12-31";6;"Robo";"Robo total";"NO";"NO";"RETIRO";1;-34.58484219;-58.38108124;1
78586;2022;"DICIEMBRE";"SABADO";"2022-12-31";10;"Robo";"Robo total";"SI";"NO";"RETIRO";1;-34.581731;-58.381263;1
78587;2022;"ENERO";"DOMINGO";"2022-01-09";13;"Robo";"Robo total";"SI";"NO";"BALVANERA";3;-34.610339;-58.391882;1
78588;2022;"ENERO";"SABADO";"2022-01-29";11;"Hurto";"Hurto total";"NO";"NO";"SAN NICOLAS";1;-34.609192;-58.39056;1
78589;2022;"FEBRERO";"DOMINGO";"2022-02-06";13;"Robo";"Robo total";"NO";"SI";"MONSERRAT";1;-34.610004;-58.391767;1
78590;2022;"ENERO";"SABADO";"2022-01-29";11;"Hurto";"Hurto total";"NO";"NO";"SAN NICOLAS";1;-34.609077;-58.389179;1
78591;2022;"FEBRERO";"DOMINGO";"2022-02-13";11;"Hurto";"Hurto total";"NO";"NO";"MONSERRAT";1;-34.609185;-58.383442;1
78592;2022;"MARZO";"SABADO";"2022-03-05";8;"Robo";"Robo total";"SI";"NO";"SAN NICOLAS";1;-34.608686;-58.384873;1
78593;2022;"FEBRERO";"SABADO";"2022-02-19";12;"Robo";"Robo total";"NO";"NO";"SAN NICOLAS";1;-34.601048;-58.375338;1
78594;2022;"FEBRERO";"DOMINGO";"2022-02-27";6;"Robo";"Robo total";"NO";"NO";"SAN TELMO";1;-34.618537;-58.375852;1
78595;2022;"FEBRERO";"DOMINGO";"2022-02-27";8;"Robo";"Robo total";"NO";"NO";"SAN NICOLAS";1;-34.605626;-58.391469;1
78596;2022;"FEBRERO";"SABADO";"2022-02-26";7;"Robo";"Robo total";"SI";"NO";"BALVANERA";3;-34.605645;-58.392201;1
78597;2022;"FEBRERO";"SABADO";"2022-02-26";13;"Robo";"Robo total";"NO";"SI";"SAN NICOLAS";1;-34.607324;-58.382003;1
78598;2022;"FEBRERO";"DOMINGO";"2022-02-27";7;"Robo";"Robo total";"NO";"NO";"SAN TELMO";1;-34.617251;-58.374447;1
78599;2022;"ENERO";"VIERNES";"2022-01-21";17;"Robo";"Robo total";"SI";"NO";"BALVANERA";3;-34.606082;-58.400197;1
78600;2022;"MARZO";"DOMINGO";"2022-03-06";10;"Robo";"Robo total";"NO";"NO";"SAN NICOLAS";1;-34.605849;-58.389293;1
78601;2022;"MARZO";"SABADO";"2022-03-05";11;"Robo";"Robo total";"NO";"NO";"MONSERRAT";1;-34.617659;-58.381519;1
78602;2022;"MARZO";"DOMINGO";"2022-03-13";8;"Robo";"Robo total";"NO";"NO";"CONSTITUCION";1;-34.627903;-58.382473;1
78603;2022;"MARZO";"SABADO";"2022-03-12";9;"Hurto";"Hurto total";"NO";"NO";"BALVANERA";3;-34.609227;-58.391957;1
78604;2022;"ABRIL";"DOMINGO";"2022-04-10";8;"Hurto";"Hurto total";"NO";"NO";"MONSERRAT";1;-34.614192;-58.374682;1
78605;2022;"OCTUBRE";"DOMINGO";"2022-10-16";9;"Robo";"Robo total";"NO";"NO";"FLORESTA";10;-34.630744;-58.476387;1
78606;2022;"ABRIL";"DOMINGO";"2022-04-10";9;"Robo";"Robo total";"SI";"NO";"CONSTITUCION";1;-34.619776;-58.379394;1
78607;2022;"ABRIL";"DOMINGO";"2022-04-10";6;"Hurto";"Hurto total";"NO";"NO";"MONSERRAT";1;-34.61609137;-58.38589399;1
78608;2022;"ABRIL";"DOMINGO";"2022-04-10";7;"Robo";"Robo total";"NO";"NO";"MONSERRAT";1;-34.614997;-58.376034;1
78609;2022;"ABRIL";"DOMINGO";"2022-04-17";6;"Hurto";"Hurto total";"NO";"NO";"SAN NICOLAS";1;-34.605696;-58.392186;1
78610;2022;"MAYO";"SABADO";"2022-05-14";8;"Robo";"Robo total";"NO";"NO";"SAN NICOLAS";1;-34.608824;-58.387172;1
78611;2022;"MAYO";"DOMINGO";"2022-05-15";6;"Robo";"Robo total";"NO";"NO";"SAN NICOLAS";1;-34.607433;-58.383517;1
78612;2022;"MAYO";"DOMINGO";"2022-05-15";12;"Robo";"Robo total";"NO";"SI";"MONSERRAT";1;-34.612328;-58.369566;1
78613;2022;"JULIO";"DOMINGO";"2022-07-17";10;"Robo";"Robo total";"NO";"NO";"PARQUE PATRICIOS";4;-34.638376;-58.398804;1
78614;2022;"MAYO";"SABADO";"2022-05-21";8;"Hurto";"Hurto automotor";"NO";"NO";"MONSERRAT";1;-34.615065;-58.376753;1
78615;2022;"MAYO";"DOMINGO";"2022-05-22";7;"Robo";"Robo total";"NO";"NO";"SAN NICOLAS";1;-34.60058043;-58.38181231;1
78616;2022;"FEBRERO";"LUNES";"2022-02-14";21;"Robo";"Robo total";"NO";"NO";"PARQUE CHACABUCO";7;-34.641582;-58.442533;1
78617;2022;"MAYO";"SABADO";"2022-05-14";11;"Hurto";"Hurto total";"NO";"NO";"SAN TELMO";1;-34.620671;-58.371426;1
78618;2022;"MAYO";"DOMINGO";"2022-05-29";8;"Robo";"Robo total";"NO";"NO";"MONSERRAT";1;-34.615378;-58.383075;1
78619;2022;"MAYO";"SABADO";"2022-05-28";13;"Robo";"Robo total";"NO";"NO";"SAN TELMO";1;-34.61605845;-58.37338745;1
78620;2022;"MAYO";"DOMINGO";"2022-05-29";6;"Robo";"Robo total";"NO";"NO";"MONSERRAT";1;-34.616534;-58.38307;1
78621;2022;"MAYO";"DOMINGO";"2022-05-29";9;"Robo";"Robo total";"SI";"NO";"MONSERRAT";1;-34.615283;-58.381606;1
78622;2022;"JUNIO";"DOMINGO";"2022-06-05";6;"Robo";"Robo total";"NO";"NO";"SAN TELMO";1;-34.620635;-58.371439;1
78623;2022;"JUNIO";"DOMINGO";"2022-06-12";11;"Hurto";"Hurto total";"NO";"NO";"MONSERRAT";1;-34.61445321;-58.384133;1
78624;2022;"JUNIO";"SABADO";"2022-06-11";6;"Robo";"Robo total";"NO";"SI";"MONSERRAT";1;-34.615892;-58.370573;1
78625;2022;"JUNIO";"DOMINGO";"2022-06-12";6;"Robo";"Robo total";"NO";"SI";"MONSERRAT";1;-34.613804;-58.374629;1
78626;2022;"JUNIO";"SABADO";"2022-06-11";10;"Robo";"Robo total";"NO";"NO";"SAN TELMO";1;-34.624158;-58.369761;1
78627;2022;"JUNIO";"DOMINGO";"2022-06-26";6;"Robo";"Robo total";"NO";"NO";"SAN NICOLAS";1;-34.60685473;-58.390755;1
78628;2022;"JULIO";"SABADO";"2022-07-02";11;"Hurto";"Hurto total";"NO";"NO";"RETIRO";1;-34.599226;-58.385479;1
78629;2022;"JULIO";"SABADO";"2022-07-02";6;"Robo";"Robo total";"NO";"SI";"BALVANERA";3;-34.60944;-58.394721;1
78630;2022;"JULIO";"DOMINGO";"2022-07-03";13;"Hurto";"Hurto total";"NO";"NO";"SAN NICOLAS";1;-34.600429;-58.383951;1
78631;2022;"JULIO";"DOMINGO";"2022-07-10";13;"Robo";"Robo total";"NO";"NO";"MONSERRAT";1;-34.609038;-58.381153;1
78632;2022;"JULIO";"DOMINGO";"2022-07-17";13;"Hurto";"Hurto total";"NO";"NO";"MONSERRAT";1;-34.615618;-58.389255;1
78633;2022;"JULIO";"DOMINGO";"2022-07-10";11;"Hurto";"Hurto total";"NO";"NO";"MONSERRAT";1;-34.614671;-58.387502;1
78634;2022;"JULIO";"SABADO";"2022-07-23";7;"Robo";"Robo total";"SI";"NO";"BALVANERA";3;-34.605645;-58.392201;1
78635;2022;"JULIO";"SABADO";"2022-07-23";9;"Robo";"Robo total";"NO";"NO";"SAN NICOLAS";1;-34.606711;-58.390313;1
78636;2022;"DICIEMBRE";"MARTES";"2022-12-27";9;"Hurto";"Hurto total";"NO";"NO";"VILLA SANTA RITA";11;-34.62151;-58.485817;1
78637;2022;"JULIO";"SABADO";"2022-07-30";13;"Robo";"Robo total";"NO";"NO";"SAN NICOLAS";1;-34.60624297;-58.38380733;1
78638;2022;"JULIO";"DOMINGO";"2022-07-31";6;"Robo";"Robo total";"NO";"NO";"SAN NICOLAS";1;-34.605531;-58.390794;1
78639;2022;"JULIO";"DOMINGO";"2022-07-31";7;"Robo";"Robo total";"NO";"NO";"CABALLITO";6;-34.60589448;-58.45904868;1
78640;2022;"MARZO";"MARTES";"2022-03-29";21;"Hurto";"Hurto total";"NO";"NO";"FLORESTA";10;-34.624549;-58.480376;1
78641;2022;"AGOSTO";"SABADO";"2022-08-13";11;"Robo";"Robo total";"NO";"NO";"MONSERRAT";1;-34.617637;-58.380282;1
78642;2022;"AGOSTO";"DOMINGO";"2022-08-14";12;"Robo";"Robo total";"NO";"SI";"CONSTITUCION";1;-34.618682;-58.385871;1
78643;2022;"AGOSTO";"SABADO";"2022-08-20";13;"Robo";"Robo total";"NO";"SI";"MONSERRAT";1;-34.615569;-58.388981;1
78644;2022;"AGOSTO";"SABADO";"2022-08-27";7;"Robo";"Robo total";"NO";"SI";"MONSERRAT";1;-34.616486;-58.381572;1
78645;2022;"AGOSTO";"SABADO";"2022-08-27";6;"Robo";"Robo total";"NO";"NO";"BALVANERA";3;-34.606787;-58.392119;1
78646;2022;"AGOSTO";"SABADO";"2022-08-27";10;"Robo";"Robo total";"NO";"NO";"MONSERRAT";1;-34.616703;-58.387495;1
78647;2022;"AGOSTO";"DOMINGO";"2022-08-14";11;"Robo";"Robo total";"NO";"NO";"CONSTITUCION";1;-34.61850569;-58.37924411;1
78648;2022;"AGOSTO";"SABADO";"2022-08-27";6;"Robo";"Robo total";"NO";"NO";"BALVANERA";3;-34.60685;-58.392129;1
78649;2022;"SEPTIEMBRE";"SABADO";"2022-09-03";6;"Robo";"Robo total";"NO";"NO";"SAN NICOLAS";1;-34.605696;-58.392186;1
78650;2022;"SEPTIEMBRE";"DOMINGO";"2022-09-04";7;"Robo";"Robo total";"NO";"SI";"BALVANERA";3;-34.618157;-58.391704;1
78651;2022;"SEPTIEMBRE";"SABADO";"2022-09-03";6;"Hurto";"Hurto total";"NO";"NO";"MONSERRAT";1;-34.611864;-58.387453;1
78652;2022;"SEPTIEMBRE";"SABADO";"2022-09-10";12;"Robo";"Robo total";"NO";"SI";"SAN NICOLAS";1;-34.60901;-58.388514;1
78653;2022;"SEPTIEMBRE";"SABADO";"2022-09-17";12;"Robo";"Robo total";"NO";"NO";"CONSTITUCION";1;-34.61874;-58.386092;1
78654;2022;"SEPTIEMBRE";"SABADO";"2022-09-17";13;"Hurto";"Hurto total";"NO";"NO";"MONSERRAT";1;-34.613728;-58.390373;1
78655;2022;"SEPTIEMBRE";"SABADO";"2022-09-17";7;"Robo";"Robo total";"NO";"NO";"CONSTITUCION";1;-34.618869;-58.388167;1
78656;2022;"SEPTIEMBRE";"DOMINGO";"2022-09-18";8;"Robo";"Robo total";"NO";"NO";"MONSERRAT";1;-34.60966;-58.390133;1
78657;2022;"SEPTIEMBRE";"SABADO";"2022-09-24";9;"Robo";"Robo total";"NO";"NO";"SAN NICOLAS";1;-34.601706;-58.386684;1
78658;2022;"MARZO";"SABADO";"2022-03-26";12;"Robo";"Robo total";"NO";"NO";"ALMAGRO";5;-34.598673;-58.416105;1
78659;2022;"OCTUBRE";"SABADO";"2022-10-01";6;"Robo";"Robo total";"SI";"NO";"CONSTITUCION";1;-34.618579;-58.382985;1
78660;2022;"OCTUBRE";"SABADO";"2022-10-01";10;"Hurto";"Hurto total";"NO";"NO";"SAN NICOLAS";1;-34.60181642;-58.38917406;1
78661;2022;"OCTUBRE";"SABADO";"2022-10-01";8;"Robo";"Robo total";"NO";"NO";"CONSTITUCION";1;-34.620882;-58.377236;1
78662;2022;"OCTUBRE";"SABADO";"2022-10-01";12;"Robo";"Robo total";"NO";"SI";"SAN TELMO";1;-34.624289;-58.370697;1
78663;2022;"OCTUBRE";"SABADO";"2022-10-08";12;"Robo";"Robo total";"NO";"SI";"MONSERRAT";1;-34.612385;-58.370535;1
78664;2022;"OCTUBRE";"DOMINGO";"2022-10-09";11;"Robo";"Robo total";"NO";"NO";"MONSERRAT";1;-34.615277;-58.381234;1
78665;2022;"OCTUBRE";"SABADO";"2022-10-08";8;"Hurto";"Hurto total";"NO";"NO";"BALVANERA";3;-34.609233;-58.391962;1
78666;2022;"ENERO";"VIERNES";"2022-01-07";19;"Robo";"Robo total";"NO";"NO";"PALERMO";14;-34.57414;-58.402654;1
78667;2022;"OCTUBRE";"SABADO";"2022-10-15";8;"Robo";"Robo total";"NO";"NO";"MONSERRAT";1;-34.614754;-58.389984;1
78668;2022;"OCTUBRE";"DOMINGO";"2022-10-16";8;"Robo";"Robo total";"NO";"NO";"SAN NICOLAS";1;-34.605447;-58.389346;1
78669;2022;"OCTUBRE";"DOMINGO";"2022-10-16";6;"Robo";"Robo total";"NO";"NO";"BALVANERA";3;-34.605645;-58.392201;1
78670;2022;"OCTUBRE";"SABADO";"2022-10-22";7;"Robo";"Robo total";"NO";"NO";"SAN NICOLAS";1;-34.604357;-58.390119;1
78671;2022;"OCTUBRE";"SABADO";"2022-10-22";12;"Robo";"Robo total";"NO";"NO";"MONSERRAT";1;-34.609433;-58.385828;1
78672;2022;"OCTUBRE";"DOMINGO";"2022-10-23";9;"Hurto";"Hurto total";"NO";"NO";"MONSERRAT";1;-34.616627;-58.383778;1
78673;2022;"OCTUBRE";"DOMINGO";"2022-10-23";12;"Robo";"Robo total";"NO";"NO";"MONSERRAT";1;-34.610215;-58.391288;1
78674;2022;"OCTUBRE";"DOMINGO";"2022-10-23";11;"Robo";"Robo total";"NO";"NO";"SAN NICOLAS";1;-34.603668;-58.380983;1
78675;2022;"OCTUBRE";"SABADO";"2022-10-29";6;"Robo";"Robo total";"NO";"SI";"BALVANERA";3;-34.604437;-58.392301;1
78676;2022;"OCTUBRE";"SABADO";"2022-10-29";10;"Hurto";"Hurto total";"NO";"NO";"MONSERRAT";1;-34.61563;-58.391157;1
78677;2022;"OCTUBRE";"SABADO";"2022-10-29";12;"Hurto";"Hurto total";"NO";"NO";"MONSERRAT";1;-34.610078;-58.389057;1
78678;2022;"OCTUBRE";"SABADO";"2022-10-29";13;"Hurto";"Hurto total";"NO";"NO";"SAN NICOLAS";1;-34.605049;-58.385089;1
78679;2022;"OCTUBRE";"SABADO";"2022-10-29";12;"Hurto";"Hurto total";"NO";"NO";"MONSERRAT";1;-34.6157047;-58.39138906;1
78680;2022;"OCTUBRE";"DOMINGO";"2022-10-30";11;"Robo";"Robo total";"SI";"SI";"SAN NICOLAS";1;-34.606526;-58.387819;1
78681;2022;"OCTUBRE";"DOMINGO";"2022-10-30";12;"Hurto";"Hurto total";"NO";"NO";"SAN NICOLAS";1;-34.604029;-58.386549;1
78682;2022;"NOVIEMBRE";"SABADO";"2022-11-05";12;"Hurto";"Hurto total";"NO";"NO";"MONSERRAT";1;-34.61607102;-58.39037489;1
78683;2022;"OCTUBRE";"SABADO";"2022-10-29";11;"Robo";"Robo total";"NO";"SI";"MONSERRAT";1;-34.609383;-58.386262;1
78684;2022;"NOVIEMBRE";"SABADO";"2022-11-05";6;"Hurto";"Hurto total";"NO";"NO";"MONSERRAT";1;-34.613144;-58.39032;1
78685;2022;"NOVIEMBRE";"SABADO";"2022-11-05";12;"Robo";"Robo total";"NO";"NO";"MONSERRAT";1;-34.616716;-58.385422;1
78686;2022;"NOVIEMBRE";"DOMINGO";"2022-11-06";8;"Robo";"Robo total";"SI";"NO";"MONSERRAT";1;-34.617995;-58.388971;1
78687;2022;"NOVIEMBRE";"SABADO";"2022-11-05";7;"Robo";"Robo total";"NO";"NO";"MONSERRAT";1;-34.61543068;-58.38429685;1
78688;2022;"NOVIEMBRE";"SABADO";"2022-11-05";12;"Hurto";"Hurto total";"NO";"NO";"MONSERRAT";1;-34.617412;-58.391591;1
78689;2022;"NOVIEMBRE";"SABADO";"2022-11-19";13;"Robo";"Robo total";"NO";"SI";"MONSERRAT";1;-34.60912;-58.383569;1
78690;2022;"ENERO";"DOMINGO";"2022-01-02";13;"Hurto";"Hurto total";"NO";"NO";"SAN TELMO";1;-34.624234;-58.371196;1
78691;2022;"NOVIEMBRE";"DOMINGO";"2022-11-27";12;"Hurto";"Hurto total";"NO";"NO";"BALVANERA";3;-34.615858;-58.394871;1
78692;2022;"MAYO";"SABADO";"2022-05-07";13;"Hurto";"Hurto total";"NO";"NO";"ALMAGRO";5;-34.604985;-58.416925;1
