"id-mapa";"anio";"mes";"dia";"fecha";"franja";"tipo";"subtipo";"uso_arma";"uso_moto";"barrio";"comuna";"latitud";"longitud";"cantidad"
200205;2020;"DICIEMBRE";"DOMINGO";"2020-12-20";12;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.575898;-58.501045;1
200206;2020;"DICIEMBRE";"LUNES";"2020-12-21";16;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.578398;-58.503325;1
200207;2020;"DICIEMBRE";"MARTES";"2020-12-22";6;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.577948;-58.502673;1
200208;2020;"DICIEMBRE";"MIERCOLES";"2020-12-30";2;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.576693;-58.500572;1
200209;2020;"MARZO";"MARTES";"2020-03-24";22;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.578526;-58.504225;1
200210;2020;"ABRIL";"MIERCOLES";"2020-04-08";21;"Robo";"Robo total";"NO";"SI";"VILLA PUEYRREDON";12;-34.577744;-58.504595;1
200211;2020;"JULIO";"LUNES";"2020-07-06";6;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.580521;-58.505833;1
200212;2020;"JULIO";"DOMINGO";"2020-07-26";14;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.575876;-58.506209;1
200213;2020;"AGOSTO";"LUNES";"2020-08-24";21;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.578065;-58.504845;1
200214;2020;"ENERO";"SABADO";"2020-01-11";16;"Robo";"Robo total";"NO";"SI";"VILLA PUEYRREDON";12;-34.579204;-58.501436;1
200215;2020;"FEBRERO";"VIERNES";"2020-02-07";8;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.58036;-58.503811;1
200216;2020;"FEBRERO";"JUEVES";"2020-02-13";18;"Robo";"Robo total";"SI";"NO";"VILLA PUEYRREDON";12;-34.579396;-58.499422;1
200217;2020;"MARZO";"MARTES";"2020-03-10";23;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.578834;-58.500156;1
200218;2020;"MAYO";"MARTES";"2020-05-05";12;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.577759;-58.502774;1
200219;2020;"JULIO";"MARTES";"2020-07-21";2;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.579282;-58.501238;1
200220;2020;"DICIEMBRE";"SABADO";"2020-12-05";13;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.580101;-58.505023;1
200221;2020;"ENERO";"JUEVES";"2020-01-30";22;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.584362;-58.505988;1
200222;2020;"NOVIEMBRE";"VIERNES";"2020-11-27";19;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.589498;-58.507501;1
200223;2020;"FEBRERO";"SABADO";"2020-02-29";9;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.585462;-58.511151;1
200224;2020;"JULIO";"DOMINGO";"2020-07-12";10;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.585447;-58.511025;1
200225;2020;"ENERO";"VIERNES";"2020-01-17";6;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.584953;-58.511555;1
200226;2020;"MARZO";"JUEVES";"2020-03-19";21;"Hurto";"Hurto automotor";"NO";"NO";"VILLA PUEYRREDON";12;-34.584377;-58.511221;1
200227;2020;"JUNIO";"LUNES";"2020-06-29";10;"Hurto";"Hurto automotor";"NO";"NO";"VILLA PUEYRREDON";12;-34.584854;-58.510068;1
200228;2020;"DICIEMBRE";"LUNES";"2020-12-14";14;"Robo";"Robo total";"NO";"NO";"VILLA DEVOTO";11;-34.584575;-58.51201;1
200229;2020;"FEBRERO";"LUNES";"2020-02-24";20;"Hurto";"Hurto total";"NO";"NO";"VILLA DEVOTO";11;-34.585558;-58.51112;1
200230;2020;"FEBRERO";"SABADO";"2020-02-29";23;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.584811;-58.509765;1
200231;2020;"NOVIEMBRE";"DOMINGO";"2020-11-22";19;"Robo";"Robo total";"SI";"NO";"VILLA PUEYRREDON";12;-34.584613;-58.511531;1
200232;2020;"NOVIEMBRE";"JUEVES";"2020-11-12";15;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.585579;-58.507599;1
200233;2020;"ENERO";"MARTES";"2020-01-28";21;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.58413;-58.510744;1
200234;2020;"DICIEMBRE";"MARTES";"2020-12-22";22;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.584377;-58.511221;1
200235;2020;"ENERO";"JUEVES";"2020-01-16";18;"Robo";"Robo total";"NO";"SI";"VILLA PUEYRREDON";12;-34.574939;-58.505398;1
200236;2020;"JULIO";"DOMINGO";"2020-07-12";16;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.574912;-58.503653;1
200237;2020;"FEBRERO";"VIERNES";"2020-02-07";2;"Robo";"Robo automotor";"NO";"NO";"VILLA PUEYRREDON";12;-34.574258;-58.504244;1
200238;2020;"SEPTIEMBRE";"SABADO";"2020-09-12";16;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.575231;-58.503419;1
200239;2020;"JUNIO";"VIERNES";"2020-06-26";17;"Robo";"Robo total";"NO";"SI";"AGRONOMIA";15;-34.585761;-58.490284;1
200240;2020;"MARZO";"VIERNES";"2020-03-06";8;"Robo";"Robo total";"NO";"NO";"AGRONOMIA";15;-34.585199;-58.489266;1
200241;2020;"JULIO";"MARTES";"2020-07-21";7;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.585447;-58.489913;1
200242;2020;"ENERO";"MARTES";"2020-01-14";16;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.585776;-58.492041;1
200243;2020;"ENERO";"MIERCOLES";"2020-01-15";12;"Hurto";"Hurto automotor";"NO";"NO";"VILLA PUEYRREDON";12;-34.586284;-58.492415;1
200244;2020;"ENERO";"SABADO";"2020-01-25";9;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.585475;-58.490488;1
200245;2020;"FEBRERO";"MIERCOLES";"2020-02-05";16;"Robo";"Robo total";"NO";"SI";"VILLA PUEYRREDON";12;-34.585776;-58.492041;1
200246;2020;"FEBRERO";"MARTES";"2020-02-11";1;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.585245;-58.491099;1
200247;2020;"FEBRERO";"LUNES";"2020-02-17";20;"Robo";"Robo automotor";"NO";"NO";"VILLA PUEYRREDON";12;-34.583237;-58.491545;1
200248;2020;"SEPTIEMBRE";"MARTES";"2020-09-29";14;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.583951;-58.491975;1
200249;2020;"OCTUBRE";"MIERCOLES";"2020-10-21";19;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.584606;-58.492039;1
200250;2020;"OCTUBRE";"LUNES";"2020-10-26";6;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.584432;-58.491757;1
200251;2020;"OCTUBRE";"MARTES";"2020-10-27";20;"Robo";"Robo total";"NO";"NO";"AGRONOMIA";15;-34.587047;-58.492195;1
200252;2020;"NOVIEMBRE";"LUNES";"2020-11-30";11;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.585046;-58.490791;1
200253;2020;"DICIEMBRE";"JUEVES";"2020-12-17";13;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.58669;-58.49189;1
200254;2020;"DICIEMBRE";"MIERCOLES";"2020-12-30";1;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.584514;-58.491889;1
200255;2020;"JULIO";"MIERCOLES";"2020-07-15";15;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.584643;-58.491178;1
200256;2020;"JULIO";"MARTES";"2020-07-28";8;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.586812;-58.491975;1
200257;2020;"FEBRERO";"LUNES";"2020-02-03";15;"Robo";"Robo total";"NO";"SI";"AGRONOMIA";15;-34.586702;-58.491646;1
200258;2020;"FEBRERO";"LUNES";"2020-02-03";21;"Robo";"Robo total";"NO";"SI";"AGRONOMIA";15;-34.586702;-58.491646;1
200259;2020;"FEBRERO";"SABADO";"2020-02-15";23;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.585519;-58.500783;1
200260;2020;"ENERO";"MARTES";"2020-01-07";14;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.586262;-58.500514;1
200261;2020;"NOVIEMBRE";"MIERCOLES";"2020-11-18";15;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.585125;-58.500467;1
200262;2020;"JULIO";"SABADO";"2020-07-11";2;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.585929;-58.500666;1
200263;2020;"MARZO";"LUNES";"2020-03-09";10;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.584201;-58.500593;1
200264;2020;"ENERO";"LUNES";"2020-01-27";15;"Robo";"Robo total";"NO";"SI";"VILLA PUEYRREDON";12;-34.577974;-58.500879;1
200265;2020;"FEBRERO";"MIERCOLES";"2020-02-12";7;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.577974;-58.500879;1
200266;2020;"DICIEMBRE";"JUEVES";"2020-12-24";7;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.580117;-58.500568;1
200267;2020;"DICIEMBRE";"VIERNES";"2020-12-04";1;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.580244;-58.500665;1
200268;2020;"ENERO";"MARTES";"2020-01-07";10;"Hurto";"Hurto automotor";"NO";"NO";"VILLA PUEYRREDON";12;-34.589797;-58.500436;1
200269;2020;"JUNIO";"SABADO";"2020-06-13";4;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.592061;-58.500515;1
200270;2020;"AGOSTO";"VIERNES";"2020-08-14";9;"Hurto";"Hurto total";"NO";"NO";"AGRONOMIA";15;-34.593133;-58.50214;1
200271;2020;"ENERO";"VIERNES";"2020-01-10";18;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.592871;-58.50245;1
200272;2020;"ENERO";"DOMINGO";"2020-01-05";1;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.592574;-58.503112;1
200273;2020;"MARZO";"LUNES";"2020-03-16";1;"Hurto";"Hurto total";"NO";"NO";"AGRONOMIA";15;-34.593559;-58.502717;1
200274;2020;"NOVIEMBRE";"VIERNES";"2020-11-13";10;"Hurto";"Hurto total";"NO";"NO";"AGRONOMIA";15;-34.593603;-58.502788;1
200275;2020;"MARZO";"LUNES";"2020-03-09";13;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.593317;-58.50252;1
200276;2020;"ENERO";"MARTES";"2020-01-21";7;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.590361;-58.506721;1
200277;2020;"SEPTIEMBRE";"MIERCOLES";"2020-09-02";17;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.590172;-58.504897;1
200278;2020;"ENERO";"MIERCOLES";"2020-01-15";7;"Hurto";"Hurto automotor";"NO";"NO";"VILLA PUEYRREDON";12;-34.590361;-58.506721;1
200279;2020;"ENERO";"MIERCOLES";"2020-01-15";7;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.588223;-58.50652;1
200280;2020;"FEBRERO";"MIERCOLES";"2020-02-19";8;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.588674;-58.506322;1
200281;2020;"NOVIEMBRE";"DOMINGO";"2020-11-15";19;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.590361;-58.506721;1
200282;2020;"JUNIO";"MARTES";"2020-06-02";10;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.590592;-58.505608;1
200283;2020;"JUNIO";"MIERCOLES";"2020-06-17";21;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.589967;-58.505149;1
200284;2020;"FEBRERO";"VIERNES";"2020-02-07";0;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.589794;-58.505728;1
200285;2020;"DICIEMBRE";"MIERCOLES";"2020-12-02";9;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.589878;-58.501002;1
200286;2020;"SEPTIEMBRE";"MARTES";"2020-09-22";14;"Hurto";"Hurto automotor";"NO";"NO";"VILLA PUEYRREDON";12;-34.590428;-58.503366;1
200287;2020;"ENERO";"MIERCOLES";"2020-01-29";7;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.586285;-58.502186;1
200288;2020;"DICIEMBRE";"SABADO";"2020-12-19";20;"Hurto";"Hurto automotor";"NO";"NO";"VILLA PUEYRREDON";12;-34.586365;-58.503172;1
200289;2020;"ENERO";"LUNES";"2020-01-06";5;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.588499;-58.504335;1
200290;2020;"ENERO";"MARTES";"2020-01-21";2;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.585358;-58.505032;1
200291;2020;"FEBRERO";"MIERCOLES";"2020-02-05";5;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.587812;-58.502521;1
200292;2020;"FEBRERO";"MIERCOLES";"2020-02-19";21;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.590164;-58.502771;1
200293;2020;"FEBRERO";"DOMINGO";"2020-02-23";12;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.589439;-58.501296;1
200294;2020;"MARZO";"VIERNES";"2020-03-13";19;"Hurto";"Hurto automotor";"NO";"NO";"VILLA PUEYRREDON";12;-34.586632;-58.504939;1
200295;2020;"MARZO";"DOMINGO";"2020-03-15";20;"Hurto";"Hurto automotor";"NO";"NO";"VILLA PUEYRREDON";12;-34.589344;-58.501436;1
200296;2020;"MARZO";"MARTES";"2020-03-17";0;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.585655;-58.505437;1
200297;2020;"ABRIL";"SABADO";"2020-04-11";20;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.589833;-58.50397;1
200298;2020;"MAYO";"VIERNES";"2020-05-01";12;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.587206;-58.501428;1
200299;2020;"JUNIO";"DOMINGO";"2020-06-07";10;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.586544;-58.504872;1
200300;2020;"JUNIO";"SABADO";"2020-06-06";19;"Robo";"Robo total";"NO";"SI";"VILLA PUEYRREDON";12;-34.588726;-58.504074;1
200301;2020;"JULIO";"DOMINGO";"2020-07-19";13;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.586623;-58.503829;1
200302;2020;"JULIO";"MIERCOLES";"2020-07-22";21;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.587509;-58.50203;1
200303;2020;"JULIO";"VIERNES";"2020-07-24";11;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.588209;-58.503164;1
200304;2020;"AGOSTO";"DOMINGO";"2020-08-09";21;"Robo";"Robo total";"NO";"SI";"VILLA PUEYRREDON";12;-34.58621;-58.504261;1
200305;2020;"AGOSTO";"MARTES";"2020-08-11";17;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.588206;-58.5024;1
200306;2020;"AGOSTO";"SABADO";"2020-08-29";17;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.587551;-58.504456;1
200307;2020;"SEPTIEMBRE";"MARTES";"2020-09-01";19;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.585408;-58.502977;1
200308;2020;"AGOSTO";"LUNES";"2020-08-31";15;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.589447;-58.503421;1
200309;2020;"SEPTIEMBRE";"VIERNES";"2020-09-11";17;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.586708;-58.503058;1
200310;2020;"SEPTIEMBRE";"LUNES";"2020-09-21";13;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.585879;-58.50169;1
200311;2020;"SEPTIEMBRE";"MIERCOLES";"2020-09-23";13;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.589101;-58.501725;1
200312;2020;"SEPTIEMBRE";"LUNES";"2020-09-28";20;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.588969;-58.504538;1
200313;2020;"OCTUBRE";"MARTES";"2020-10-06";23;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.587882;-58.504846;1
200314;2020;"OCTUBRE";"MIERCOLES";"2020-10-14";22;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.589165;-58.501667;1
200315;2020;"OCTUBRE";"JUEVES";"2020-10-15";15;"Hurto";"Hurto automotor";"NO";"NO";"VILLA PUEYRREDON";12;-34.589851;-58.50264;1
200316;2020;"OCTUBRE";"SABADO";"2020-10-17";9;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.585587;-58.501052;1
200317;2020;"OCTUBRE";"SABADO";"2020-10-17";7;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.585617;-58.503233;1
200318;2020;"OCTUBRE";"MARTES";"2020-10-20";11;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.585406;-58.50092;1
200319;2020;"OCTUBRE";"SABADO";"2020-10-24";20;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.585408;-58.502977;1
200320;2020;"OCTUBRE";"MIERCOLES";"2020-10-28";20;"Robo";"Robo total";"SI";"NO";"VILLA PUEYRREDON";12;-34.587175;-58.504491;1
200321;2020;"OCTUBRE";"SABADO";"2020-10-31";16;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.586373;-58.501896;1
200322;2020;"OCTUBRE";"VIERNES";"2020-10-30";18;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.585142;-58.503143;1
200323;2020;"NOVIEMBRE";"MARTES";"2020-11-03";14;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.587021;-58.50549;1
200324;2020;"NOVIEMBRE";"DOMINGO";"2020-11-08";12;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.587447;-58.503087;1
200325;2020;"NOVIEMBRE";"VIERNES";"2020-11-20";1;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.585358;-58.505032;1
200326;2020;"DICIEMBRE";"MARTES";"2020-12-01";10;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.588374;-58.504447;1
200327;2020;"DICIEMBRE";"SABADO";"2020-12-05";15;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.585404;-58.50129;1
200328;2020;"DICIEMBRE";"MARTES";"2020-12-15";6;"Hurto";"Hurto automotor";"NO";"NO";"VILLA PUEYRREDON";12;-34.587479;-58.504174;1
200329;2020;"DICIEMBRE";"JUEVES";"2020-12-17";6;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.585358;-58.505032;1
200330;2020;"DICIEMBRE";"MIERCOLES";"2020-12-30";9;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.587021;-58.50549;1
200331;2020;"DICIEMBRE";"JUEVES";"2020-12-31";21;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.589516;-58.50528;1
200332;2020;"MAYO";"LUNES";"2020-05-18";11;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.588355;-58.504539;1
200333;2020;"JUNIO";"LUNES";"2020-06-29";8;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.588723;-58.504071;1
200334;2020;"JULIO";"DOMINGO";"2020-07-19";14;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.58528;-58.50524;1
200335;2020;"JULIO";"LUNES";"2020-07-20";14;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.58809;-58.504784;1
200336;2020;"AGOSTO";"SABADO";"2020-08-08";9;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.58525;-58.504655;1
200337;2020;"AGOSTO";"MARTES";"2020-08-25";21;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.586727;-58.502694;1
200338;2020;"SEPTIEMBRE";"MARTES";"2020-09-22";19;"Robo";"Robo total";"NO";"SI";"VILLA PUEYRREDON";12;-34.588064;-58.501368;1
200339;2020;"NOVIEMBRE";"MIERCOLES";"2020-11-04";3;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.587484;-58.505283;1
200340;2020;"SEPTIEMBRE";"MIERCOLES";"2020-09-30";22;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.586225;-58.50314;1
200341;2020;"OCTUBRE";"DOMINGO";"2020-10-11";22;"Robo";"Robo total";"NO";"SI";"VILLA PUEYRREDON";12;-34.58528;-58.50524;1
200342;2020;"OCTUBRE";"MIERCOLES";"2020-10-21";14;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.587901;-58.500809;1
200343;2020;"DICIEMBRE";"MIERCOLES";"2020-12-02";17;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.587652;-58.503497;1
200344;2020;"NOVIEMBRE";"MIERCOLES";"2020-11-04";7;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.586663;-58.502984;1
200345;2020;"DICIEMBRE";"JUEVES";"2020-12-10";1;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.586676;-58.504049;1
200346;2020;"DICIEMBRE";"DOMINGO";"2020-12-20";19;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.588723;-58.504071;1
200347;2020;"ENERO";"LUNES";"2020-01-13";6;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.586833;-58.501765;1
200348;2020;"ENERO";"MARTES";"2020-01-28";9;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.588812;-58.504796;1
200349;2020;"ENERO";"LUNES";"2020-01-27";9;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.584808;-58.501828;1
200350;2020;"ENERO";"VIERNES";"2020-01-31";10;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.586119;-58.501747;1
200351;2020;"FEBRERO";"LUNES";"2020-02-03";7;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.586707;-58.505133;1
200352;2020;"FEBRERO";"MIERCOLES";"2020-02-05";17;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.588374;-58.504447;1
200353;2020;"FEBRERO";"SABADO";"2020-02-15";22;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.58686;-58.505232;1
200354;2020;"DICIEMBRE";"JUEVES";"2020-12-31";23;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.588102;-58.50299;1
200355;2020;"FEBRERO";"LUNES";"2020-02-24";21;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.589408;-58.503285;1
200356;2020;"FEBRERO";"DOMINGO";"2020-02-23";14;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.587467;-58.504317;1
200357;2020;"FEBRERO";"DOMINGO";"2020-02-23";14;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.587467;-58.504317;1
200358;2020;"MARZO";"DOMINGO";"2020-03-01";4;"Robo";"Robo total";"SI";"SI";"VILLA PUEYRREDON";12;-34.587854;-58.502589;1
200359;2020;"MARZO";"JUEVES";"2020-03-12";19;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.588382;-58.501774;1
200360;2020;"ENERO";"LUNES";"2020-01-06";7;"Hurto";"Hurto automotor";"NO";"NO";"VILLA PUEYRREDON";12;-34.585434;-58.504011;1
200361;2020;"MARZO";"LUNES";"2020-03-09";7;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.588499;-58.504335;1
200362;2020;"JULIO";"JUEVES";"2020-07-30";18;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.58677;-58.501821;1
200363;2020;"AGOSTO";"LUNES";"2020-08-03";11;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.585763;-58.501502;1
200364;2020;"AGOSTO";"LUNES";"2020-08-17";16;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.585404;-58.50129;1
200365;2020;"ENERO";"LUNES";"2020-01-13";22;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.588043;-58.507283;1
200366;2020;"ENERO";"MIERCOLES";"2020-01-29";10;"Hurto";"Hurto automotor";"NO";"NO";"VILLA PUEYRREDON";12;-34.586059;-58.506255;1
200367;2020;"ENERO";"MIERCOLES";"2020-01-29";10;"Hurto";"Hurto automotor";"NO";"NO";"VILLA PUEYRREDON";12;-34.586192;-58.50638;1
200368;2020;"MARZO";"JUEVES";"2020-03-19";20;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.588146;-58.507304;1
200369;2020;"ABRIL";"MARTES";"2020-04-28";15;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.586424;-58.506246;1
200370;2020;"JUNIO";"JUEVES";"2020-06-11";8;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.588499;-58.506037;1
200371;2020;"AGOSTO";"LUNES";"2020-08-03";19;"Robo";"Robo total";"NO";"SI";"VILLA PUEYRREDON";12;-34.586469;-58.506911;1
200372;2020;"SEPTIEMBRE";"SABADO";"2020-09-26";15;"Robo";"Robo total";"NO";"SI";"VILLA PUEYRREDON";12;-34.587234;-58.50598;1
200373;2020;"OCTUBRE";"DOMINGO";"2020-10-25";2;"Hurto";"Hurto total";"NO";"NO";"VILLA PUEYRREDON";12;-34.588146;-58.507304;1
200374;2020;"NOVIEMBRE";"MIERCOLES";"2020-11-04";7;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.588681;-58.507333;1
200375;2020;"DICIEMBRE";"MARTES";"2020-12-22";11;"Robo";"Robo total";"NO";"NO";"VILLA PUEYRREDON";12;-34.587304;-58.507352;1
